datetime,band_14_bt,band_15_bt,bt_diff,nsat,hi,rh
2025-03-13 10:30:00,-11.83407699999998,2.653628000000026,-14.487705000000005,31.57,33.81,50.96
2025-03-13 10:40:00,23.767318000000046,-16.97219899999999,40.739517000000035,31.69,33.96,50.67
2025-03-13 10:50:00,-28.882749999999987,24.172571000000005,-53.05532099999999,31.92,34.19,49.87
2025-03-13 11:00:00,-23.004496999999986,-9.765529999999956,-13.23896700000003,32.08,34.62,50.46
2025-03-13 11:10:00,1.876431000000025,0.6021530000000439,1.2742779999999811,31.96,34.39,50.43
2025-03-13 11:20:00,35.33388200000002,4.923327000000029,30.410554999999988,31.57,33.94,51.57
2025-03-13 11:30:00,18.346945000000005,-11.01493899999997,29.361883999999975,31.56,33.94,51.61
2025-03-13 11:40:00,16.72201700000005,-17.422908999999976,34.14492600000003,31.67,34.22,51.96
2025-03-13 11:50:00,5.047210000000007,40.83193800000004,-35.78472800000003,31.77,34.31,51.56
2025-03-13 12:00:00,-4.71648399999998,-26.73207099999999,22.01558700000001,32.18,34.76,50.24
2025-03-13 12:10:00,23.60679700000003,38.280461,-14.673663999999974,32.67,35.37,49.02
2025-03-13 12:20:00,20.949558000000025,6.124541000000022,14.825017000000003,31.5,33.89,51.88
2025-03-13 12:30:00,-10.389791000000002,19.893708000000004,-30.283499000000006,31.73,34.06,50.81
2025-03-13 12:40:00,16.549472000000037,-11.097952999999961,27.647425,31.61,34.17,52.21
2025-03-13 12:50:00,21.188319000000035,8.219982000000016,12.96833700000002,32.17,34.73,50.2
2025-03-13 13:00:00,29.48808200000002,-11.904197999999951,41.39227999999997,33.07,35.73,47.52
2025-03-13 13:10:00,-15.001590999999962,-21.410297999999983,6.408707000000021,32.3,34.68,49.04
2025-03-13 13:20:00,15.262756000000024,11.934106000000043,3.328649999999982,33.02,35.63,47.5
2025-03-13 13:30:00,-25.376247999999975,-15.218463999999983,-10.157783999999992,32.29,34.76,49.41
2025-03-13 13:40:00,-23.501582999999982,15.808537000000001,-39.31011999999998,32.2,34.35,48.43
2025-03-13 13:50:00,13.399458000000038,0.6743340000000444,12.725123999999994,32.88,35.43,47.73
2025-03-13 14:00:00,14.947085000000015,27.536478000000045,-12.58939300000003,32.44,34.44,47.01
2025-03-13 14:10:00,24.721021000000007,14.925110000000018,9.79591099999999,32.1,34.05,47.92
2025-03-13 14:20:00,-23.285211999999973,-7.466746999999998,-15.818464999999975,32.86,35.13,46.74
2025-03-13 14:30:00,19.779515000000004,-17.244263999999987,37.02377899999999,32.79,34.94,46.47
2025-03-13 14:40:00,-3.133797999999956,-22.570201999999966,19.43640400000001,32.97,35.37,46.85
2025-03-13 14:50:00,21.021050000000002,5.130201,15.890849000000003,33.0,35.1,45.63
2025-03-13 15:00:00,-5.3545089999999504,11.54218400000002,-16.89669299999997,32.54,34.62,47.02
2025-03-13 15:10:00,-4.135539999999992,-23.290992999999986,19.155452999999994,31.89,33.82,48.53
2025-03-13 15:20:00,-14.28051899999997,-0.3102459999999496,-13.97027300000002,31.26,33.4,51.63
2025-03-13 15:30:00,10.74459900000005,-25.229213999999985,35.973813000000035,31.73,33.96,50.39
2025-03-13 15:40:00,-12.613362999999993,50.95395400000001,-63.567317,31.86,33.98,49.44
2025-03-13 15:50:00,-11.168475999999998,11.035933,-22.204409,32.04,34.2,48.99
2025-03-13 16:00:00,9.02313700000002,26.967667000000006,-17.944529999999986,31.43,33.51,50.75
2025-03-13 16:10:00,-1.6311069999999859,5.312904000000003,-6.944010999999989,31.6,33.63,49.92
2025-03-13 16:20:00,28.138690999999994,-0.8716529999999807,29.010343999999975,31.39,33.62,51.59
2025-03-13 16:30:00,-3.512211999999977,-29.014798999999982,25.502587000000005,31.45,33.7,51.44
2025-03-13 16:40:00,-2.8560729999999808,14.137324000000035,-16.993397000000016,31.52,33.77,51.18
2025-03-13 16:50:00,-7.09630999999996,1.7834720000000175,-8.879781999999977,31.43,33.49,50.68
2025-03-13 17:00:00,4.466021000000012,-7.063670999999999,11.529692000000011,30.99,32.86,51.29
2025-03-13 17:10:00,38.782313000000045,18.921001000000047,19.861311999999998,30.6,32.57,53.18
2025-03-13 17:20:00,37.924486,11.101831000000004,26.822654999999997,30.23,32.2,54.6
2025-03-13 17:30:00,34.421261000000015,-3.872874999999965,38.29413599999998,30.15,32.23,55.47
2025-03-13 17:40:00,-8.780496999999968,-14.833212000000003,6.052715000000035,29.7,31.19,53.74
2025-03-13 17:50:00,20.77149700000001,18.83274,1.9387570000000096,29.41,30.86,54.53
2025-03-14 06:00:00,24.19485400000002,5.891871000000037,18.302982999999983,20.78,18.41,92.49
2025-03-14 06:10:00,-25.669431999999972,33.55976000000004,-59.22919200000001,20.67,18.18,92.9
2025-03-14 06:20:00,-7.320343999999977,18.911081000000024,-26.231425,20.63,18.01,93.35
2025-03-14 06:30:00,15.060729000000038,32.19916800000004,-17.138439000000005,20.87,18.46,92.62
2025-03-14 06:40:00,-25.856847999999985,-6.369709,-19.487138999999985,21.21,19.13,91.46
2025-03-14 06:50:00,0.936693000000048,13.163084000000026,-12.226390999999978,21.81,20.56,88.11
2025-03-14 07:00:00,44.82307400000002,-21.03716099999997,65.86023499999999,22.71,21.78,87.55
2025-03-14 07:10:00,21.554588000000024,13.86188500000003,7.6927029999999945,23.5,23.55,81.8
2025-03-14 07:20:00,-4.467380999999989,1.8573290000000497,-6.324710000000039,24.37,25.04,76.7
2025-03-14 07:30:00,-31.38858399999998,20.130652999999995,-51.519236999999976,25.37,26.47,73.35
2025-03-14 07:40:00,-41.344712999999985,9.625939000000017,-50.970652,26.28,27.65,68.88
2025-03-14 07:50:00,-12.061129999999991,-10.140744999999981,-1.9203850000000102,27.2,28.78,65.34
2025-03-14 08:00:00,-25.367905999999977,6.911356000000012,-32.27926199999999,27.76,29.29,61.79
2025-03-14 08:10:00,47.16667800000005,-15.329091000000005,62.49576900000005,27.7,29.2,61.8
2025-03-14 08:20:00,7.6018040000000155,-2.947529999999972,10.549333999999988,27.46,28.91,62.45
2025-03-14 08:30:00,-1.4619429999999625,-4.657609999999977,3.1956670000000145,27.93,29.47,61.15
2025-03-14 08:40:00,14.720725000000016,-3.7341049999999996,18.454830000000015,27.91,29.41,60.86
2025-03-14 08:50:00,-14.790682000000004,15.597133000000042,-30.387815000000046,28.33,29.92,59.8
2025-03-14 09:00:00,-20.184932999999972,22.297402000000034,-42.482335000000006,28.97,30.7,58.11
2025-03-14 09:10:00,-13.887603999999953,-11.95935899999995,-1.928245000000004,29.23,30.86,56.39
2025-03-14 09:20:00,10.943904000000032,-6.615947000000006,17.559851000000037,29.46,31.0,54.91
2025-03-14 09:30:00,-20.368434999999977,40.15996000000001,-60.52839499999999,29.59,31.1,54.3
2025-03-14 09:40:00,31.864656000000025,-8.032017999999994,39.89667400000002,30.09,31.81,53.71
2025-03-14 09:50:00,12.836848000000032,28.433033000000023,-15.596184999999991,29.99,31.65,53.73
2025-03-14 10:00:00,-45.358498999999966,-3.6193819999999732,-41.73911699999999,30.11,31.61,52.37
2025-03-14 10:10:00,11.479399,-6.104260999999951,17.583659999999952,30.74,32.38,50.98
2025-03-14 10:20:00,13.220317000000023,0.24905100000000857,12.971266000000014,30.88,32.68,51.34
2025-03-14 10:30:00,12.156518000000005,5.029010000000028,7.1275079999999775,30.91,32.5,50.15
2025-03-14 10:40:00,9.719979000000023,2.0753799999999956,7.644599000000028,30.54,32.14,51.45
2025-03-14 10:50:00,27.667704000000015,-5.185227999999995,32.85293200000001,31.23,32.87,49.37
2025-03-14 11:00:00,45.81344300000001,6.84035300000005,38.97308999999996,31.06,32.69,49.85
2025-03-14 11:10:00,-13.989341999999965,21.964357000000007,-35.95369899999997,31.53,33.41,49.5
2025-03-14 11:20:00,-0.8398349999999937,6.301513,-7.141347999999994,31.02,32.71,50.29
2025-03-14 11:30:00,6.5460879999999975,38.467295000000036,-31.921207000000038,31.51,33.22,48.75
2025-03-14 11:40:00,-21.34156999999999,-21.67761999999999,0.3360500000000002,31.04,32.71,50.12
2025-03-14 11:50:00,33.70529800000003,-1.6092419999999947,35.31454000000002,31.55,33.44,49.48
2025-03-14 12:00:00,-23.15838999999997,-25.53689799999998,2.3785080000000107,31.48,33.39,49.79
2025-03-14 12:10:00,-13.294501999999966,-2.2007209999999873,-11.093780999999979,31.64,33.45,48.81
2025-03-14 12:20:00,13.514674000000014,17.46044500000005,-3.945771000000036,31.91,33.86,48.55
2025-03-14 12:30:00,-10.737003999999956,22.559335000000033,-33.29633899999999,32.34,34.48,47.91
2025-03-14 12:40:00,-17.42231799999999,2.8319309999999973,-20.254248999999987,32.9,34.99,45.9
2025-03-14 12:50:00,-30.127459999999985,-0.3823099999999613,-29.745150000000024,32.56,34.54,46.55
2025-03-14 13:00:00,-18.336802999999975,9.228272000000004,-27.56507499999998,32.64,34.31,44.97
2025-03-14 13:10:00,-10.436554000000001,10.820152000000007,-21.25670600000001,32.53,34.39,46.15
2025-03-14 13:20:00,19.081578000000036,-8.430900999999949,27.512478999999985,33.57,35.51,43.22
2025-03-14 13:30:00,42.876305,2.6129870000000324,40.26331799999997,33.73,35.7,42.86
2025-03-14 13:40:00,6.702777000000026,5.526270000000011,1.176507000000015,33.62,35.51,42.89
2025-03-14 13:50:00,-32.59695999999997,4.028240000000039,-36.62520000000001,33.2,34.91,43.44
2025-03-14 14:00:00,-5.662773999999956,-0.7329039999999623,-4.929869999999994,33.07,34.66,43.36
2025-03-14 14:10:00,15.51293000000004,22.797641999999996,-7.284711999999956,32.89,34.5,43.98
2025-03-14 14:20:00,2.032978000000014,22.12471400000004,-20.091736000000026,32.97,34.61,43.84
2025-03-14 14:30:00,26.924037,4.511762000000033,22.412274999999966,32.99,34.75,44.27
2025-03-14 14:40:00,-3.148247999999967,20.59096500000004,-23.739213000000007,33.28,35.05,43.43
2025-03-14 14:50:00,-15.378226999999981,-1.8829959999999915,-13.49523099999999,32.73,34.44,44.86
2025-03-14 15:00:00,5.536176000000012,-23.61090699999997,29.14708299999998,32.41,34.02,45.45
2025-03-14 15:10:00,34.76822800000002,-30.744740999999976,65.512969,32.69,34.39,44.96
2025-03-14 15:20:00,-13.51857199999995,-20.68113199999999,7.162560000000042,32.13,33.66,45.96
2025-03-14 15:30:00,29.033446000000026,27.741183000000035,1.2922629999999913,31.78,33.23,46.68
2025-03-14 15:40:00,18.876520000000028,-29.633325999999983,48.50984600000001,32.32,34.1,46.46
2025-03-14 15:50:00,2.6449890000000096,-12.79893199999998,15.443920999999989,32.23,33.83,45.95
2025-03-14 16:00:00,-11.032444999999996,-22.593084999999974,11.560639999999978,32.0,33.53,46.37
2025-03-14 16:10:00,15.12358400000005,9.501368000000014,5.622216000000037,32.54,34.34,45.84
2025-03-14 16:20:00,13.018447000000037,8.645081000000005,4.373366000000033,32.3,34.06,46.45
2025-03-14 16:30:00,4.403976999999998,-10.317007999999987,14.720984999999985,31.5,33.03,47.94
2025-03-14 16:40:00,6.470999000000006,24.19166100000001,-17.720662000000004,31.66,33.42,48.52
2025-03-14 16:50:00,-24.28597499999998,23.348584000000017,-47.634558999999996,31.29,32.9,49.02
2025-03-14 17:00:00,-8.94101599999999,9.874116000000015,-18.815132000000006,30.89,32.57,50.69
2025-03-14 17:10:00,9.894712000000027,-24.454128999999966,34.34884099999999,30.71,32.37,51.2
2025-03-14 17:20:00,-2.834737999999959,-31.490515999999985,28.655778000000026,30.16,31.81,53.09
2025-03-14 17:30:00,21.050360000000012,-20.96881799999997,42.01917799999998,29.88,31.46,53.68
2025-03-14 17:40:00,-7.817115999999999,3.1246880000000488,-10.941804000000047,29.46,31.04,55.21
2025-03-14 17:50:00,35.49748600000004,-10.586901999999952,46.08438799999999,29.19,30.83,56.59
2025-03-15 06:00:00,14.042541000000028,-17.442444999999964,31.484985999999992,19.95,15.93,97.64
2025-03-15 06:10:00,-6.175058999999976,-9.748547999999971,3.573488999999995,19.94,15.95,97.55
2025-03-15 06:20:00,-2.8300419999999917,32.91005900000005,-35.74010100000004,20.04,15.92,97.92
2025-03-15 06:30:00,2.889380000000017,48.985859000000005,-46.09647899999999,20.26,16.22,97.77
2025-03-15 06:40:00,13.344798000000026,9.431635000000028,3.9131629999999973,20.54,16.85,96.82
2025-03-15 06:50:00,10.561086000000046,-20.408735999999976,30.969822000000022,21.03,17.9,95.31
2025-03-15 07:00:00,40.630371000000025,-21.119249999999965,61.74962099999999,21.73,19.49,92.64
2025-03-15 07:10:00,-22.28079299999999,13.291014000000018,-35.57180700000001,22.64,21.4,89.31
2025-03-15 07:20:00,-3.911122999999975,-0.34437299999996185,-3.566750000000013,23.62,23.74,81.45
2025-03-15 07:30:00,2.0837680000000205,9.564783000000034,-7.4810150000000135,24.92,25.83,74.85
2025-03-15 07:40:00,8.810676,-6.610547999999994,15.421223999999995,26.16,27.43,67.87
2025-03-15 07:50:00,2.0818230000000426,27.443488000000002,-25.36166499999996,26.63,27.87,64.06
2025-03-15 08:00:00,-0.040098999999997886,7.493920000000003,-7.534019000000001,26.91,28.08,61.56
2025-03-15 08:10:00,35.832426,39.36686100000003,-3.5344350000000304,27.73,29.04,59.85
2025-03-15 08:20:00,26.175832000000014,6.929367000000013,19.246465,27.8,28.99,58.38
2025-03-15 08:30:00,-34.32252599999998,-22.748850999999974,-11.573675000000009,28.02,29.24,57.77
2025-03-15 08:40:00,-13.310265999999956,5.000759000000016,-18.311024999999972,27.99,29.13,57.2
2025-03-15 08:50:00,-17.693003999999974,4.528188999999998,-22.22119299999997,28.61,29.84,55.79
2025-03-15 09:00:00,2.6140950000000203,-11.238978999999972,13.853073999999992,28.76,30.06,55.81
2025-03-15 09:10:00,16.65362700000003,37.99462700000004,-21.341000000000008,28.83,29.99,54.51
2025-03-15 09:20:00,31.795251000000007,1.3203100000000063,30.474941,29.41,30.75,53.79
2025-03-15 09:30:00,17.633352000000002,49.289728000000025,-31.656376000000023,29.48,30.53,51.59
2025-03-15 09:40:00,4.136135000000024,23.33407600000004,-19.197941000000014,29.85,30.94,50.74
2025-03-15 09:50:00,11.508154000000047,25.307906000000003,-13.799751999999955,30.18,31.24,49.49
2025-03-15 10:00:00,18.63101800000004,2.194267000000025,16.436751000000015,30.77,31.88,48.01
2025-03-15 10:10:00,43.34435400000001,-1.3234449999999924,44.667799,31.17,32.41,47.53
2025-03-15 10:20:00,22.259717000000023,5.499823000000049,16.759893999999974,31.16,32.2,46.49
2025-03-15 10:30:00,47.81123200000002,-10.963738999999975,58.774970999999994,30.98,31.94,46.54
2025-03-15 10:40:00,0.9106910000000425,-10.478888999999981,11.389580000000024,31.34,32.41,46.12
2025-03-15 10:50:00,-24.401445999999964,5.887859000000049,-30.289305000000013,31.29,32.2,45.39
2025-03-15 11:00:00,7.135128000000009,-6.733661999999981,13.86878999999999,31.81,32.89,44.75
2025-03-15 11:10:00,11.12894300000005,-3.46973799999995,14.598681,32.45,33.7,43.72
2025-03-15 11:20:00,23.12422300000003,-2.50181699999996,25.62603999999999,32.37,33.4,42.91
2025-03-15 11:30:00,-28.776430999999974,-26.564873999999975,-2.211556999999999,32.77,34.03,42.8
2025-03-15 11:40:00,-21.107560999999976,7.113187000000039,-28.220748000000015,32.89,33.74,40.62
2025-03-15 11:50:00,47.78038300000003,-10.226981999999964,58.00736499999999,32.1,32.95,42.77
2025-03-15 12:00:00,16.81233400000002,-32.481266999999974,49.293600999999995,31.23,32.09,45.27
2025-03-15 12:10:00,18.953347000000008,1.3242700000000127,17.629076999999995,32.35,33.26,42.4
2025-03-15 12:20:00,-27.69474599999998,17.24832600000002,-44.943072,32.79,34.22,43.48
2025-03-15 12:30:00,19.995073000000048,6.128873999999996,13.866199000000051,31.83,33.05,45.41
2025-03-15 12:40:00,1.9536600000000135,-32.01399299999997,33.967652999999984,32.68,33.73,42.1
2025-03-15 12:50:00,17.89439200000004,-6.023500999999953,23.917892999999992,32.83,33.68,40.76
2025-03-15 13:00:00,0.43185700000003635,11.804010000000005,-11.372152999999969,33.28,34.06,39.26
2025-03-15 13:10:00,2.2135340000000383,-4.584407999999996,6.797942000000035,33.52,34.39,39.0
2025-03-15 13:20:00,5.725411000000008,-12.44737299999997,18.17278399999998,33.38,34.5,40.48
2025-03-15 13:30:00,27.315900999999997,4.352538000000038,22.96336299999996,32.95,34.29,42.65
2025-03-15 13:40:00,-14.82974999999999,-1.4403069999999616,-13.389443000000028,33.24,34.67,42.17
2025-03-15 13:50:00,-0.14039099999996552,1.7229260000000295,-1.863316999999995,33.37,34.42,40.2
2025-03-15 14:00:00,-7.951570000000004,-22.97382799999997,15.022257999999965,33.5,34.41,39.23
2025-03-15 14:10:00,9.01639700000004,20.623567000000037,-11.607169999999996,33.54,34.71,40.25
2025-03-15 14:20:00,11.675558000000024,3.2560770000000048,8.419481000000019,33.79,34.97,39.59
2025-03-15 14:30:00,-26.157928999999967,17.156642000000033,-43.314571,33.74,35.08,40.36
2025-03-15 14:40:00,13.392971000000045,7.443204000000037,5.9497670000000085,33.63,35.08,41.15
2025-03-15 14:50:00,21.74019800000002,11.874058000000048,9.866139999999973,33.8,35.11,40.1
2025-03-15 15:00:00,2.552903000000015,-1.6184529999999882,4.171356000000003,33.49,34.8,40.94
2025-03-15 15:10:00,6.693307000000004,49.050456999999994,-42.35714999999999,33.52,34.56,39.73
2025-03-15 15:20:00,0.8261170000000106,-5.919883999999968,6.746000999999978,33.98,35.08,38.75
2025-03-15 15:30:00,0.6627710000000206,-35.89007299999997,36.55284399999999,32.9,33.94,41.46
2025-03-15 15:40:00,-19.451525999999973,-3.263881999999967,-16.187644000000006,32.85,33.99,42.04
2025-03-15 15:50:00,-6.366931999999963,54.19430900000003,-60.561240999999995,32.74,33.79,41.97
2025-03-15 16:00:00,1.4414000000000442,4.407347000000016,-2.9659469999999715,33.0,34.23,42.03
2025-03-15 16:10:00,10.125456000000042,-18.57942399999999,28.70488000000003,33.32,34.6,41.32
2025-03-15 16:20:00,11.232668000000047,7.734299000000021,3.498369000000025,32.69,33.86,42.65
2025-03-15 16:30:00,7.887429999999995,7.470694000000037,0.4167359999999576,32.3,33.46,43.74
2025-03-15 16:40:00,6.4287780000000225,-7.544634999999971,13.973412999999994,32.22,33.49,44.47
2025-03-15 16:50:00,31.686802999999998,5.345409000000018,26.34139399999998,32.33,33.62,44.23
2025-03-15 17:00:00,-35.409715999999975,-3.4650839999999903,-31.944631999999984,32.09,33.42,45.15
2025-03-15 17:10:00,6.067266000000018,4.443046000000038,1.6242199999999798,31.74,32.94,45.57
2025-03-15 17:20:00,-14.217157999999984,-4.426435999999967,-9.790722000000017,31.55,33.08,47.75
2025-03-15 17:30:00,27.18793800000003,3.0403630000000135,24.147575000000018,31.05,32.58,49.4
2025-03-15 17:40:00,12.071983000000046,1.8096700000000396,10.262313000000006,30.57,31.98,50.35
2025-03-15 17:50:00,-8.972276999999963,17.107361000000026,-26.07963799999999,30.13,31.6,52.14
2025-03-16 06:00:00,59.85348700000003,-9.194535999999971,69.048023,22.18,20.05,92.97
2025-03-16 06:10:00,7.970751000000007,42.20937200000003,-34.23862100000002,22.25,19.97,93.91
2025-03-16 06:20:00,-25.85444499999997,21.149595000000033,-47.00404,22.19,19.88,93.89
2025-03-16 06:30:00,-8.772717999999998,14.567264000000023,-23.33998200000002,22.2,19.9,93.86
2025-03-16 06:40:00,39.31151600000004,-7.690187999999978,47.00170400000002,22.34,20.29,93.0
2025-03-16 06:50:00,8.261776999999995,-41.873733999999985,50.13551099999998,22.7,21.13,91.49
2025-03-16 07:00:00,9.345432000000017,-13.170991999999956,22.516423999999972,23.32,22.35,90.11
2025-03-16 07:10:00,5.717661000000021,-6.349773999999968,12.067434999999989,24.12,23.94,88.46
2025-03-16 07:20:00,18.206862,15.723388999999997,2.4834730000000036,24.92,25.64,84.56
2025-03-16 07:30:00,27.697934000000032,-25.41431799999998,53.11225200000001,25.79,27.29,80.96
2025-03-16 07:40:00,-31.264211999999986,0.8872960000000489,-32.151508000000035,26.65,28.74,76.73
2025-03-16 07:50:00,-9.639088999999956,-4.452072999999984,-5.187015999999971,27.79,30.3,70.27
2025-03-16 08:00:00,3.690562,-24.89027699999997,28.58083899999997,28.22,30.86,68.32
2025-03-16 08:10:00,34.220343000000014,2.2582820000000083,31.962061000000006,28.56,31.4,67.57
2025-03-16 08:20:00,25.547053000000005,-6.432870999999977,31.979923999999983,29.02,31.73,64.09
2025-03-16 08:30:00,19.12932600000005,13.285723000000019,5.84360300000003,28.74,31.16,63.79
2025-03-16 08:40:00,14.250065000000006,2.8675160000000233,11.382548999999983,29.23,32.06,63.73
2025-03-16 08:50:00,21.24598800000001,25.891103000000044,-4.6451150000000325,29.43,32.06,61.6
2025-03-16 09:00:00,27.888892,-12.062118999999996,39.951010999999994,29.48,32.28,62.29
2025-03-16 09:10:00,11.97235900000004,-18.094019999999972,30.066379000000012,29.53,32.6,63.46
2025-03-16 09:20:00,28.613719000000003,-16.933516999999995,45.547236,29.76,32.45,60.35
2025-03-16 09:30:00,-3.5436659999999733,16.97462200000001,-20.518287999999984,29.69,32.36,60.56
2025-03-16 09:40:00,28.669857000000036,-22.75549399999997,51.425351000000006,29.31,31.84,61.6
2025-03-16 09:50:00,-11.394565,7.674356000000046,-19.068921000000046,29.71,32.28,59.94
2025-03-16 10:00:00,8.962717999999995,17.704481000000044,-8.741763000000049,30.79,33.64,56.68
2025-03-16 10:10:00,54.01533900000004,5.9862340000000245,48.029105000000015,30.65,33.33,56.49
2025-03-16 10:20:00,18.591785000000016,26.286481000000038,-7.694696000000022,31.42,34.26,54.13
2025-03-16 10:30:00,17.735478,22.514444000000026,-4.778966000000025,31.11,33.83,54.79
2025-03-16 10:40:00,-8.68528699999996,32.15287900000004,-40.838166,31.92,34.87,52.67
2025-03-16 10:50:00,50.21568100000002,23.557356000000027,26.65832499999999,31.94,34.83,52.36
2025-03-16 11:00:00,8.082693000000006,10.483452999999997,-2.400759999999991,31.62,34.49,53.46
2025-03-16 11:10:00,17.096302000000037,18.741119000000026,-1.644816999999989,31.8,34.49,52.05
2025-03-16 11:20:00,1.7123210000000313,-23.471390999999983,25.183712000000014,32.25,35.21,51.5
2025-03-16 11:30:00,1.501484000000005,-18.274821999999972,19.776305999999977,31.72,34.32,52.0
2025-03-16 11:40:00,-4.079869999999971,-18.37382599999998,14.293956000000009,32.76,35.94,50.46
2025-03-16 11:50:00,13.942694000000017,-12.55080799999996,26.493501999999978,32.65,35.64,50.15
2025-03-16 12:00:00,-5.4985679999999775,22.933812000000046,-28.432380000000023,32.32,35.35,51.49
2025-03-16 12:10:00,-13.690163999999982,14.32975700000003,-28.01992100000001,31.65,34.48,53.2
2025-03-16 12:20:00,24.34146400000003,5.085746000000029,19.255718,32.23,35.65,53.3
2025-03-16 12:30:00,-18.03594799999999,-31.828062999999986,13.792114999999995,32.48,36.0,52.72
2025-03-16 12:40:00,3.101011000000028,29.18586700000003,-26.084856000000002,32.58,35.92,51.68
2025-03-16 12:50:00,-2.115842999999984,3.5520400000000336,-5.6678830000000175,32.63,35.89,51.22
2025-03-16 13:00:00,21.361298000000033,-9.016034999999988,30.37733300000002,31.18,34.0,54.98
2025-03-16 13:10:00,13.167320000000018,11.178269999999998,1.9890500000000202,32.43,35.28,50.42
2025-03-16 13:20:00,33.053762000000006,8.53355700000003,24.520204999999976,32.18,35.33,52.48
2025-03-16 13:30:00,0.9494000000000256,-25.834399999999988,26.783800000000014,32.33,35.2,50.85
2025-03-16 13:40:00,13.755038000000013,14.143889999999999,-0.38885199999998576,32.26,35.0,50.62
2025-03-16 13:50:00,6.670667000000037,14.475209000000007,-7.8045419999999694,33.03,36.22,49.56
2025-03-16 14:00:00,-6.755068999999992,-11.390968999999984,4.635899999999992,32.46,35.46,50.89
2025-03-16 14:10:00,18.450822000000016,-10.041245000000004,28.49206700000002,32.59,35.5,50.09
2025-03-16 14:20:00,-3.4463460000000055,-0.8695079999999962,-2.5768380000000093,32.76,35.61,49.27
2025-03-16 14:30:00,7.159243000000004,-23.64005099999997,30.799293999999975,33.46,36.5,47.56
2025-03-16 14:40:00,-18.959262999999964,-9.107957999999996,-9.851304999999968,33.61,36.79,47.52
2025-03-16 14:50:00,10.858531000000028,-9.229096999999967,20.087627999999995,33.31,36.17,47.42
2025-03-16 15:00:00,52.40131200000002,51.564278,0.8370340000000169,32.4,34.95,49.36
2025-03-16 15:10:00,13.266001000000017,-22.90644599999999,36.172447000000005,33.13,35.88,47.62
2025-03-16 15:20:00,-12.031309999999962,44.614480000000015,-56.64578999999998,32.49,35.1,49.27
2025-03-16 15:30:00,48.99705300000005,10.92001700000003,38.07703600000002,32.14,34.62,50.0
2025-03-16 15:40:00,-3.4429719999999975,42.14038800000003,-45.58336000000003,33.09,35.54,46.68
2025-03-16 15:50:00,-6.168340000000001,8.838554000000045,-15.006894000000045,33.26,35.56,45.55
2025-03-16 16:00:00,29.040029000000004,5.459126000000026,23.580902999999978,32.45,34.44,46.92
2025-03-16 16:10:00,-7.4444389999999885,44.314081000000044,-51.75852000000003,32.41,34.4,47.08
2025-03-16 16:20:00,-16.265187999999966,-9.783282999999983,-6.481904999999983,32.8,34.95,46.45
2025-03-16 16:30:00,7.871581000000049,-17.667245999999977,25.538827000000026,32.7,34.65,45.97
2025-03-16 16:40:00,18.19144600000004,3.727433000000019,14.464013000000023,32.47,34.21,45.81
2025-03-16 16:50:00,-9.695740999999998,-12.121419000000003,2.425678000000005,32.19,33.92,46.66
2025-03-16 17:00:00,10.661951000000045,8.609758,2.0521930000000452,32.52,34.31,45.86
2025-03-16 17:10:00,-1.9869699999999852,1.7024940000000015,-3.6894639999999868,32.09,33.58,45.87
2025-03-16 17:20:00,17.376976000000013,-9.652917000000002,27.029893000000015,31.83,33.5,47.52
2025-03-16 17:30:00,-26.23786199999998,-16.021901999999955,-10.215960000000024,31.51,33.09,48.13
2025-03-16 17:40:00,11.68651600000004,-4.99304699999999,16.67956300000003,31.3,33.17,50.25
2025-03-16 17:50:00,-0.45613099999997075,-9.715751999999952,9.259620999999981,30.88,34.47,59.51
2025-03-17 06:00:00,6.842368000000022,20.152772000000027,-13.310404000000005,23.17,21.47,94.52
2025-03-17 06:10:00,11.10900700000002,-12.947713999999962,24.056720999999982,23.26,21.61,94.71
2025-03-17 06:20:00,-7.637959999999964,18.44123000000002,-26.079189999999983,23.47,22.02,94.76
2025-03-17 06:30:00,-10.510323999999969,-24.56195199999999,14.051628000000022,23.83,22.89,93.75
2025-03-17 06:40:00,21.542889000000002,-7.108465999999964,28.651354999999967,24.21,23.93,90.9
2025-03-17 06:50:00,26.31853700000005,-13.738931999999977,40.057469000000026,24.6,24.82,89.5
2025-03-17 07:00:00,0.281908000000044,-13.733081999999968,14.014990000000012,25.0,25.72,87.45
2025-03-17 07:10:00,-20.674121999999983,27.810136,-48.48425799999998,25.49,26.75,84.06
2025-03-17 07:20:00,11.546892000000014,18.990121000000045,-7.443229000000031,25.76,27.28,83.13
2025-03-17 07:30:00,-1.6746469999999931,24.409688000000017,-26.08433500000001,26.42,28.47,79.48
2025-03-17 07:40:00,19.20221600000002,29.060209000000043,-9.857993000000022,26.67,28.78,76.75
2025-03-17 07:50:00,-22.88057299999997,-25.366975999999966,2.4864029999999957,26.51,28.56,78.07
2025-03-17 08:00:00,24.64254900000003,18.043954000000042,6.598594999999989,26.69,28.8,76.37
2025-03-17 08:10:00,-16.36860999999999,16.580152,-32.94876199999999,27.46,29.96,72.84
2025-03-17 08:20:00,19.360216000000037,10.018260999999995,9.341955000000041,27.47,29.82,71.38
2025-03-17 08:30:00,-5.728426999999954,-13.87079799999998,8.142371000000026,27.63,30.01,70.36
2025-03-17 08:40:00,-2.136646999999982,24.332764999999995,-26.469411999999977,27.43,29.77,71.6
